╔═══════════════════════════════════════════════════════════════════════╗
║  NEXUS DEFENSE SYSTEMS — SWARM OPERATIONS CENTER                     ║
║  OPERATION: OVERWATCH | FLIGHT: ALPHA + BRAVO (2-SHIP FORMATION)     ║
║  OPERATOR: SGT. JAMES KOWALSKI                                       ║
║  STATUS: ■■ KINETIC IMPACT — INVESTIGATION REQUIRED ■■               ║
╚═══════════════════════════════════════════════════════════════════════╝

[PRE-FLIGHT BRIEFING — SGT. KOWALSKI]
Standard two-ship patrol. ALPHA runs a figure-8 survey pattern while
BRAVO holds a loiter overhead as relay. Both drones report telemetry
to this console every 100ms.

=== SWARM NETWORK INTERFACE START ===
LISTENING ON UDP PORT 14550...
[SYS] CLOCK SYNC PROTOCOL: ACTIVE | TOLERANCE: 5.0s | MODE: REJECT_STALE

[SEQ:00001] RECV | SYS_TS:50000.100 | CHK:0x15 | PLD:{"uav": "ALPHA", "t_local": 50000.099, "pos": [30.01, 10.05, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 24.0}
[SEQ:00328] RECV | SYS_TS:50032.800 | CHK:0x7D | PLD:{"uav": "ALPHA", "t_local": 50032.472, "pos": [33.28, 9.36, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00329] RECV | SYS_TS:50032.900 | CHK:0x7E | PLD:{"uav": "ALPHA", "t_local": 50032.571, "pos": [33.29, 9.32, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00330] RECV | SYS_TS:50033.000 | CHK:0x7F | PLD:{"uav": "ALPHA", "t_local": 50032.67, "pos": [33.3, 9.29, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00330_B] RECV | SYS_TS:50033.000 | CHK:0x89 | PLD:{"uav": "BRAVO", "t_local": 50033.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00331] RECV | SYS_TS:50033.100 | CHK:0x81 | PLD:{"uav": "ALPHA", "t_local": 50032.769, "pos": [33.31, 9.25, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00332] RECV | SYS_TS:50033.200 | CHK:0x82 | PLD:{"uav": "ALPHA", "t_local": 50032.868, "pos": [33.32, 9.22, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00333] RECV | SYS_TS:50033.300 | CHK:0x83 | PLD:{"uav": "ALPHA", "t_local": 50032.967, "pos": [33.33, 9.19, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00334] RECV | SYS_TS:50033.400 | CHK:0x84 | PLD:{"uav": "ALPHA", "t_local": 50033.066, "pos": [33.34, 9.16, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.67}
[SEQ:00335] RECV | SYS_TS:50033.500 | CHK:0x85 | PLD:{"uav": "ALPHA", "t_local": 50033.165, "pos": [33.35, 9.14, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00335_B] RECV | SYS_TS:50033.500 | CHK:0x8F | PLD:{"uav": "BRAVO", "t_local": 50033.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00336] RECV | SYS_TS:50033.600 | CHK:0x86 | PLD:{"uav": "ALPHA", "t_local": 50033.264, "pos": [33.36, 9.11, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00337] RECV | SYS_TS:50033.700 | CHK:0x87 | PLD:{"uav": "ALPHA", "t_local": 50033.363, "pos": [33.37, 9.09, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00338] RECV | SYS_TS:50033.800 | CHK:0x88 | PLD:{"uav": "ALPHA", "t_local": 50033.462, "pos": [33.38, 9.07, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00339] RECV | SYS_TS:50033.900 | CHK:0x89 | PLD:{"uav": "ALPHA", "t_local": 50033.561, "pos": [33.39, 9.05, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00340] RECV | SYS_TS:50034.000 | CHK:0x8A | PLD:{"uav": "ALPHA", "t_local": 50033.66, "pos": [33.4, 9.04, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00340_B] RECV | SYS_TS:50034.000 | CHK:0x94 | PLD:{"uav": "BRAVO", "t_local": 50034.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00341] RECV | SYS_TS:50034.100 | CHK:0x8C | PLD:{"uav": "ALPHA", "t_local": 50033.759, "pos": [33.41, 9.03, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00342] RECV | SYS_TS:50034.200 | CHK:0x8D | PLD:{"uav": "ALPHA", "t_local": 50033.858, "pos": [33.42, 9.02, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00343] RECV | SYS_TS:50034.300 | CHK:0x8E | PLD:{"uav": "ALPHA", "t_local": 50033.957, "pos": [33.43, 9.01, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00344] RECV | SYS_TS:50034.400 | CHK:0x8F | PLD:{"uav": "ALPHA", "t_local": 50034.056, "pos": [33.44, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00345] RECV | SYS_TS:50034.500 | CHK:0x90 | PLD:{"uav": "ALPHA", "t_local": 50034.155, "pos": [33.45, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.66}
[SEQ:00345_B] RECV | SYS_TS:50034.500 | CHK:0x9A | PLD:{"uav": "BRAVO", "t_local": 50034.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00346] RECV | SYS_TS:50034.600 | CHK:0x91 | PLD:{"uav": "ALPHA", "t_local": 50034.254, "pos": [33.46, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00347] RECV | SYS_TS:50034.700 | CHK:0x92 | PLD:{"uav": "ALPHA", "t_local": 50034.353, "pos": [33.47, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00348] RECV | SYS_TS:50034.800 | CHK:0x93 | PLD:{"uav": "ALPHA", "t_local": 50034.452, "pos": [33.48, 9.01, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00349] RECV | SYS_TS:50034.900 | CHK:0x94 | PLD:{"uav": "ALPHA", "t_local": 50034.551, "pos": [33.49, 9.01, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00350] RECV | SYS_TS:50035.000 | CHK:0x95 | PLD:{"uav": "ALPHA", "t_local": 50034.65, "pos": [33.5, 9.02, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00350_B] RECV | SYS_TS:50035.000 | CHK:0x9F | PLD:{"uav": "BRAVO", "t_local": 50035.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00351] RECV | SYS_TS:50035.100 | CHK:0x97 | PLD:{"uav": "ALPHA", "t_local": 50034.749, "pos": [33.51, 9.04, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00352] RECV | SYS_TS:50035.200 | CHK:0x98 | PLD:{"uav": "ALPHA", "t_local": 50034.848, "pos": [33.52, 9.05, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00353] RECV | SYS_TS:50035.300 | CHK:0x99 | PLD:{"uav": "ALPHA", "t_local": 50034.947, "pos": [33.53, 9.07, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00354] RECV | SYS_TS:50035.400 | CHK:0x9A | PLD:{"uav": "ALPHA", "t_local": 50035.046, "pos": [33.54, 9.09, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.65}
[SEQ:00355] RECV | SYS_TS:50035.500 | CHK:0x9B | PLD:{"uav": "ALPHA", "t_local": 50035.145, "pos": [33.55, 9.11, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00355_B] RECV | SYS_TS:50035.500 | CHK:0xA5 | PLD:{"uav": "BRAVO", "t_local": 50035.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00356] RECV | SYS_TS:50035.600 | CHK:0x9C | PLD:{"uav": "ALPHA", "t_local": 50035.244, "pos": [33.56, 9.13, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00357] RECV | SYS_TS:50035.700 | CHK:0x9D | PLD:{"uav": "ALPHA", "t_local": 50035.343, "pos": [33.57, 9.16, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00358] RECV | SYS_TS:50035.800 | CHK:0x9E | PLD:{"uav": "ALPHA", "t_local": 50035.442, "pos": [33.58, 9.19, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00359] RECV | SYS_TS:50035.900 | CHK:0x9F | PLD:{"uav": "ALPHA", "t_local": 50035.541, "pos": [33.59, 9.22, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00360] RECV | SYS_TS:50036.000 | CHK:0xA0 | PLD:{"uav": "ALPHA", "t_local": 50035.64, "pos": [33.6, 9.25, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00360_B] RECV | SYS_TS:50036.000 | CHK:0xAA | PLD:{"uav": "BRAVO", "t_local": 50036.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00361] RECV | SYS_TS:50036.100 | CHK:0xA2 | PLD:{"uav": "ALPHA", "t_local": 50035.739, "pos": [33.61, 9.28, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00362] RECV | SYS_TS:50036.200 | CHK:0xA3 | PLD:{"uav": "ALPHA", "t_local": 50035.838, "pos": [33.62, 9.32, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00363] RECV | SYS_TS:50036.300 | CHK:0xA4 | PLD:{"uav": "ALPHA", "t_local": 50035.937, "pos": [33.63, 9.36, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00364] RECV | SYS_TS:50036.400 | CHK:0xA5 | PLD:{"uav": "ALPHA", "t_local": 50036.036, "pos": [33.64, 9.4, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00365] RECV | SYS_TS:50036.500 | CHK:0xA6 | PLD:{"uav": "ALPHA", "t_local": 50036.135, "pos": [33.65, 9.44, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.64}
[SEQ:00365_B] RECV | SYS_TS:50036.500 | CHK:0xB0 | PLD:{"uav": "BRAVO", "t_local": 50036.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00366] RECV | SYS_TS:50036.600 | CHK:0xA7 | PLD:{"uav": "ALPHA", "t_local": 50036.234, "pos": [33.66, 9.48, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00367] RECV | SYS_TS:50036.700 | CHK:0xA8 | PLD:{"uav": "ALPHA", "t_local": 50036.333, "pos": [33.67, 9.52, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00368] RECV | SYS_TS:50036.800 | CHK:0xA9 | PLD:{"uav": "ALPHA", "t_local": 50036.432, "pos": [33.68, 9.57, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00369] RECV | SYS_TS:50036.900 | CHK:0xAA | PLD:{"uav": "ALPHA", "t_local": 50036.531, "pos": [33.69, 9.61, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00370] RECV | SYS_TS:50037.000 | CHK:0xAB | PLD:{"uav": "ALPHA", "t_local": 50036.63, "pos": [33.7, 9.66, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00370_B] RECV | SYS_TS:50037.000 | CHK:0xB5 | PLD:{"uav": "BRAVO", "t_local": 50037.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00371] RECV | SYS_TS:50037.100 | CHK:0xAD | PLD:{"uav": "ALPHA", "t_local": 50036.729, "pos": [33.71, 9.7, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00372] RECV | SYS_TS:50037.200 | CHK:0xAE | PLD:{"uav": "ALPHA", "t_local": 50036.828, "pos": [33.72, 9.75, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00373] RECV | SYS_TS:50037.300 | CHK:0xAF | PLD:{"uav": "ALPHA", "t_local": 50036.927, "pos": [33.73, 9.8, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00374] RECV | SYS_TS:50037.400 | CHK:0xB0 | PLD:{"uav": "ALPHA", "t_local": 50037.026, "pos": [33.74, 9.85, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.63}
[SEQ:00375] RECV | SYS_TS:50037.500 | CHK:0xB1 | PLD:{"uav": "ALPHA", "t_local": 50037.125, "pos": [33.75, 9.9, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00375_B] RECV | SYS_TS:50037.500 | CHK:0xBB | PLD:{"uav": "BRAVO", "t_local": 50037.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00376] RECV | SYS_TS:50037.600 | CHK:0xB2 | PLD:{"uav": "ALPHA", "t_local": 50037.224, "pos": [33.76, 9.95, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00377] RECV | SYS_TS:50037.700 | CHK:0xB3 | PLD:{"uav": "ALPHA", "t_local": 50037.323, "pos": [33.77, 10.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00378] RECV | SYS_TS:50037.800 | CHK:0xB4 | PLD:{"uav": "ALPHA", "t_local": 50037.422, "pos": [33.78, 10.05, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00379] RECV | SYS_TS:50037.900 | CHK:0xB5 | PLD:{"uav": "ALPHA", "t_local": 50037.521, "pos": [33.79, 10.1, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00380] RECV | SYS_TS:50038.000 | CHK:0xB6 | PLD:{"uav": "ALPHA", "t_local": 50037.62, "pos": [33.8, 10.15, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00380_B] RECV | SYS_TS:50038.000 | CHK:0xC0 | PLD:{"uav": "BRAVO", "t_local": 50038.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00381] RECV | SYS_TS:50038.100 | CHK:0xB8 | PLD:{"uav": "ALPHA", "t_local": 50037.719, "pos": [33.81, 10.2, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00382] RECV | SYS_TS:50038.200 | CHK:0xB9 | PLD:{"uav": "ALPHA", "t_local": 50037.818, "pos": [33.82, 10.25, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00383] RECV | SYS_TS:50038.300 | CHK:0xBA | PLD:{"uav": "ALPHA", "t_local": 50037.917, "pos": [33.83, 10.3, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00384] RECV | SYS_TS:50038.400 | CHK:0xBB | PLD:{"uav": "ALPHA", "t_local": 50038.016, "pos": [33.84, 10.34, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.62}
[SEQ:00385] RECV | SYS_TS:50038.500 | CHK:0xBC | PLD:{"uav": "ALPHA", "t_local": 50038.115, "pos": [33.85, 10.39, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00385_B] RECV | SYS_TS:50038.500 | CHK:0xC6 | PLD:{"uav": "BRAVO", "t_local": 50038.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00386] RECV | SYS_TS:50038.600 | CHK:0xBD | PLD:{"uav": "ALPHA", "t_local": 50038.214, "pos": [33.86, 10.44, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00387] RECV | SYS_TS:50038.700 | CHK:0xBE | PLD:{"uav": "ALPHA", "t_local": 50038.313, "pos": [33.87, 10.48, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00388] RECV | SYS_TS:50038.800 | CHK:0xBF | PLD:{"uav": "ALPHA", "t_local": 50038.412, "pos": [33.88, 10.52, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00389] RECV | SYS_TS:50038.900 | CHK:0xC0 | PLD:{"uav": "ALPHA", "t_local": 50038.511, "pos": [33.89, 10.57, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00390] RECV | SYS_TS:50039.000 | CHK:0xC1 | PLD:{"uav": "ALPHA", "t_local": 50038.61, "pos": [33.9, 10.61, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00390_B] RECV | SYS_TS:50039.000 | CHK:0xCB | PLD:{"uav": "BRAVO", "t_local": 50039.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00391] RECV | SYS_TS:50039.100 | CHK:0xC3 | PLD:{"uav": "ALPHA", "t_local": 50038.709, "pos": [33.91, 10.64, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00392] RECV | SYS_TS:50039.200 | CHK:0xC4 | PLD:{"uav": "ALPHA", "t_local": 50038.808, "pos": [33.92, 10.68, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00393] RECV | SYS_TS:50039.300 | CHK:0xC5 | PLD:{"uav": "ALPHA", "t_local": 50038.907, "pos": [33.93, 10.72, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00394] RECV | SYS_TS:50039.400 | CHK:0xC6 | PLD:{"uav": "ALPHA", "t_local": 50039.006, "pos": [33.94, 10.75, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00395] RECV | SYS_TS:50039.500 | CHK:0xC7 | PLD:{"uav": "ALPHA", "t_local": 50039.105, "pos": [33.95, 10.78, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.61}
[SEQ:00395_B] RECV | SYS_TS:50039.500 | CHK:0xD1 | PLD:{"uav": "BRAVO", "t_local": 50039.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00396] RECV | SYS_TS:50039.600 | CHK:0xC8 | PLD:{"uav": "ALPHA", "t_local": 50039.204, "pos": [33.96, 10.81, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00397] RECV | SYS_TS:50039.700 | CHK:0xC9 | PLD:{"uav": "ALPHA", "t_local": 50039.303, "pos": [33.97, 10.84, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00398] RECV | SYS_TS:50039.800 | CHK:0xCA | PLD:{"uav": "ALPHA", "t_local": 50039.402, "pos": [33.98, 10.87, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00399] RECV | SYS_TS:50039.900 | CHK:0xCB | PLD:{"uav": "ALPHA", "t_local": 50039.501, "pos": [33.99, 10.89, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00400] RECV | SYS_TS:50040.000 | CHK:0xCC | PLD:{"uav": "ALPHA", "t_local": 50039.6, "pos": [34.0, 10.91, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00400_B] RECV | SYS_TS:50040.000 | CHK:0xD6 | PLD:{"uav": "BRAVO", "t_local": 50040.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00401] RECV | SYS_TS:50040.100 | CHK:0xCE | PLD:{"uav": "ALPHA", "t_local": 50039.699, "pos": [34.01, 10.93, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00402] RECV | SYS_TS:50040.200 | CHK:0xCF | PLD:{"uav": "ALPHA", "t_local": 50039.798, "pos": [34.02, 10.95, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00403] RECV | SYS_TS:50040.300 | CHK:0xD0 | PLD:{"uav": "ALPHA", "t_local": 50039.897, "pos": [34.03, 10.96, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00404] RECV | SYS_TS:50040.400 | CHK:0xD1 | PLD:{"uav": "ALPHA", "t_local": 50039.996, "pos": [34.04, 10.98, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.6}
[SEQ:00405] RECV | SYS_TS:50040.500 | CHK:0xD2 | PLD:{"uav": "ALPHA", "t_local": 50040.095, "pos": [34.05, 10.99, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00405_B] RECV | SYS_TS:50040.500 | CHK:0xDC | PLD:{"uav": "BRAVO", "t_local": 50040.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00406] RECV | SYS_TS:50040.600 | CHK:0xD3 | PLD:{"uav": "ALPHA", "t_local": 50040.194, "pos": [34.06, 10.99, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00407] RECV | SYS_TS:50040.700 | CHK:0xD4 | PLD:{"uav": "ALPHA", "t_local": 50040.293, "pos": [34.07, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00408] RECV | SYS_TS:50040.800 | CHK:0xD5 | PLD:{"uav": "ALPHA", "t_local": 50040.392, "pos": [34.08, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00409] RECV | SYS_TS:50040.900 | CHK:0xD6 | PLD:{"uav": "ALPHA", "t_local": 50040.491, "pos": [34.09, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00410] RECV | SYS_TS:50041.000 | CHK:0xD7 | PLD:{"uav": "ALPHA", "t_local": 50040.59, "pos": [34.1, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00410_B] RECV | SYS_TS:50041.000 | CHK:0xE1 | PLD:{"uav": "BRAVO", "t_local": 50041.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00411] RECV | SYS_TS:50041.100 | CHK:0xD9 | PLD:{"uav": "ALPHA", "t_local": 50040.689, "pos": [34.11, 10.99, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00412] RECV | SYS_TS:50041.200 | CHK:0xDA | PLD:{"uav": "ALPHA", "t_local": 50040.788, "pos": [34.12, 10.98, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00413] RECV | SYS_TS:50041.300 | CHK:0xDB | PLD:{"uav": "ALPHA", "t_local": 50040.887, "pos": [34.13, 10.97, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00414] RECV | SYS_TS:50041.400 | CHK:0xDC | PLD:{"uav": "ALPHA", "t_local": 50040.986, "pos": [34.14, 10.96, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00415] RECV | SYS_TS:50041.500 | CHK:0xDD | PLD:{"uav": "ALPHA", "t_local": 50041.085, "pos": [34.15, 10.95, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.59}
[SEQ:00415_B] RECV | SYS_TS:50041.500 | CHK:0xE7 | PLD:{"uav": "BRAVO", "t_local": 50041.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00416] RECV | SYS_TS:50041.600 | CHK:0xDE | PLD:{"uav": "ALPHA", "t_local": 50041.184, "pos": [34.16, 10.93, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00417] RECV | SYS_TS:50041.700 | CHK:0xDF | PLD:{"uav": "ALPHA", "t_local": 50041.283, "pos": [34.17, 10.91, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00418] RECV | SYS_TS:50041.800 | CHK:0xE0 | PLD:{"uav": "ALPHA", "t_local": 50041.382, "pos": [34.18, 10.89, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00419] RECV | SYS_TS:50041.900 | CHK:0xE1 | PLD:{"uav": "ALPHA", "t_local": 50041.481, "pos": [34.19, 10.86, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00420] RECV | SYS_TS:50042.000 | CHK:0xE2 | PLD:{"uav": "ALPHA", "t_local": 50041.58, "pos": [34.2, 10.84, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00420_B] RECV | SYS_TS:50042.000 | CHK:0xEC | PLD:{"uav": "BRAVO", "t_local": 50042.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:00421] RECV | SYS_TS:50042.100 | CHK:0xE4 | PLD:{"uav": "ALPHA", "t_local": 50041.679, "pos": [34.21, 10.81, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00422] RECV | SYS_TS:50042.200 | CHK:0xE5 | PLD:{"uav": "ALPHA", "t_local": 50041.778, "pos": [34.22, 10.78, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00423] RECV | SYS_TS:50042.300 | CHK:0xE6 | PLD:{"uav": "ALPHA", "t_local": 50041.877, "pos": [34.23, 10.75, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00424] RECV | SYS_TS:50042.400 | CHK:0xE7 | PLD:{"uav": "ALPHA", "t_local": 50041.976, "pos": [34.24, 10.71, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.58}
[SEQ:00425] RECV | SYS_TS:50042.500 | CHK:0xE8 | PLD:{"uav": "ALPHA", "t_local": 50042.075, "pos": [34.25, 10.68, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 23.57}
[SEQ:00425_B] RECV | SYS_TS:50042.500 | CHK:0xF2 | PLD:{"uav": "BRAVO", "t_local": 50042.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
